step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
175,'C1755124222','2','M','28007','M1823072687','28007','es_transportation',74.97,0
175,'C1729776721','4','M','28007','M1823072687','28007','es_transportation',24.76,0
175,'C2143703121','5','F','28007','M1823072687','28007','es_transportation',18.24,0
175,'C1087747329','2','M','28007','M1823072687','28007','es_transportation',14.89,0
175,'C236932311','2','F','28007','M348934600','28007','es_transportation',12.16,0
175,'C662836745','3','M','28007','M348934600','28007','es_transportation',54.47,0
175,'C96407618','4','F','28007','M1823072687','28007','es_transportation',7,0
175,'C1861439904','1','M','28007','M1823072687','28007','es_transportation',14.03,0
175,'C379301962','3','F','28007','M1823072687','28007','es_transportation',47.08,0
175,'C387520458','1','M','28007','M1823072687','28007','es_transportation',2.91,0
176,'C299858046','2','F','28007','M348934600','28007','es_transportation',30.84,0
176,'C1182825160','3','M','28007','M1823072687','28007','es_transportation',25.77,0
176,'C774836418','4','F','28007','M348934600','28007','es_transportation',37.44,0
176,'C1589138432','4','M','28007','M1823072687','28007','es_transportation',6.53,0
176,'C483912131','2','F','28007','M1198415165','28007','es_wellnessandbeauty',20.06,1
176,'C2082605784','3','M','28007','M1823072687','28007','es_transportation',23.94,0
176,'C1465725042','6','F','28007','M1823072687','28007','es_transportation',44.42,0
176,'C386205251','2','F','28007','M348934600','28007','es_transportation',6.33,0
176,'C1400397779','3','M','28007','M1823072687','28007','es_transportation',21.16,0
176,'C1908932714','2','F','28007','M1823072687','28007','es_transportation',34.27,0
176,'C2102316964','2','M','28007','M1823072687','28007','es_transportation',16.93,0
176,'C1598533502','3','F','28007','M1823072687','28007','es_transportation',12.16,0
176,'C827822455','3','M','28007','M1823072687','28007','es_transportation',31.53,0
176,'C1240209240','1','F','28007','M1823072687','28007','es_transportation',20.91,0
176,'C1327677398','2','M','28007','M348934600','28007','es_transportation',13.29,0
176,'C896561469','3','M','28007','M1823072687','28007','es_transportation',46.07,0
176,'C1504341710','2','F','28007','M1823072687','28007','es_transportation',0.3,0
176,'C1607323693','3','F','28007','M348934600','28007','es_transportation',50.65,0
176,'C813472343','4','M','28007','M1823072687','28007','es_transportation',47.01,0
176,'C1782998558','3','F','28007','M1823072687','28007','es_transportation',47.83,0
176,'C1077245673','4','F','28007','M348934600','28007','es_transportation',20.45,0
176,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',65.14,0
176,'C1963617384','2','F','28007','M1823072687','28007','es_transportation',42.57,0
176,'C1282628311','2','F','28007','M348934600','28007','es_transportation',42.28,0
176,'C1263267362','5','F','28007','M1823072687','28007','es_transportation',26.83,0
176,'C1048694975','4','M','28007','M1823072687','28007','es_transportation',37.79,0
176,'C916497516','3','F','28007','M1823072687','28007','es_transportation',17.1,0
176,'C301483725','4','M','28007','M85975013','28007','es_food',92.07,0
176,'C327430270','5','F','28007','M348934600','28007','es_transportation',15.18,0
176,'C758426828','2','M','28007','M348934600','28007','es_transportation',25.4,0
176,'C282411136','1','M','28007','M1823072687','28007','es_transportation',8.68,0
176,'C861930901','3','F','28007','M348934600','28007','es_transportation',58.58,0
176,'C1922157108','2','F','28007','M1913465890','28007','es_health',96.75,0
176,'C1145304322','3','F','28007','M348934600','28007','es_transportation',40.54,0
176,'C1032715879','3','F','28007','M348934600','28007','es_transportation',31.72,0
176,'C27106217','2','M','28007','M1823072687','28007','es_transportation',1.48,0
176,'C186469824','4','F','28007','M348934600','28007','es_transportation',21.91,0
176,'C851417480','2','F','28007','M1823072687','28007','es_transportation',33.06,0
176,'C1734585073','5','F','28007','M85975013','28007','es_food',53.12,0
176,'C1072166767','3','F','28007','M1823072687','28007','es_transportation',59.03,0
176,'C2116616608','4','F','28007','M1823072687','28007','es_transportation',35.47,0
176,'C347987512','2','F','28007','M348934600','28007','es_transportation',6.47,0
176,'C744126786','2','F','28007','M1823072687','28007','es_transportation',9.97,0
176,'C34104097','1','F','28007','M1823072687','28007','es_transportation',11.08,0
176,'C1551465414','1','M','28007','M348934600','28007','es_transportation',51.17,0
176,'C1648145906','2','F','28007','M1823072687','28007','es_transportation',37.73,0
176,'C1421006824','2','F','28007','M1823072687','28007','es_transportation',32.42,0
176,'C1556912476','3','F','28007','M1823072687','28007','es_transportation',35.62,0
176,'C1161671147','2','F','28007','M1823072687','28007','es_transportation',26.56,0
176,'C486996910','4','M','28007','M348934600','28007','es_transportation',25.81,0
176,'C707234445','2','M','28007','M85975013','28007','es_food',30.15,0
176,'C1861439904','1','M','28007','M1823072687','28007','es_transportation',3.47,0
176,'C334841918','2','M','28007','M1823072687','28007','es_transportation',3.56,0
176,'C1744581762','3','F','28007','M85975013','28007','es_food',22.42,0
176,'C1642222517','4','F','28007','M1823072687','28007','es_transportation',37.1,0
176,'C707360147','4','F','28007','M348934600','28007','es_transportation',62.55,0
176,'C2027325203','5','F','28007','M348934600','28007','es_transportation',53.25,0
176,'C1182534509','2','F','28007','M1823072687','28007','es_transportation',55.99,0
176,'C1506293914','5','M','28007','M1823072687','28007','es_transportation',36.3,0
176,'C310751417','2','F','28007','M1823072687','28007','es_transportation',2.05,0
176,'C448612141','3','M','28007','M1823072687','28007','es_transportation',16.83,0
176,'C1918935856','4','M','28007','M85975013','28007','es_food',59.69,0
176,'C644590864','1','M','28007','M1823072687','28007','es_transportation',11.73,0
176,'C1468001998','3','F','28007','M1823072687','28007','es_transportation',6.78,0
176,'C86186949','2','F','28007','M1823072687','28007','es_transportation',34.98,0
176,'C577335130','4','M','28007','M1823072687','28007','es_transportation',2.91,0
176,'C1553941793','1','F','28007','M1823072687','28007','es_transportation',67.71,0
176,'C563214866','6','F','28007','M1823072687','28007','es_transportation',33.19,0
176,'C196888452','4','M','28007','M1823072687','28007','es_transportation',14.54,0
176,'C1032319289','3','F','28007','M1823072687','28007','es_transportation',30.24,0
176,'C183270065','0','F','28007','M85975013','28007','es_food',83.26,0
176,'C1893753407','2','F','28007','M1823072687','28007','es_transportation',46.3,0
176,'C69317479','3','F','28007','M1823072687','28007','es_transportation',26.83,0
176,'C1593769010','1','M','28007','M348934600','28007','es_transportation',27.2,0
176,'C142595093','1','F','28007','M348934600','28007','es_transportation',34.91,0
176,'C1508373758','3','M','28007','M1823072687','28007','es_transportation',31.73,0
176,'C1108226372','2','M','28007','M1823072687','28007','es_transportation',9.01,0
176,'C1986701933','3','F','28007','M1823072687','28007','es_transportation',31.99,0
176,'C463841109','2','M','28007','M85975013','28007','es_food',12.59,0
176,'C189823798','5','M','28007','M348934600','28007','es_transportation',16.8,0
176,'C747353905','2','M','28007','M348934600','28007','es_transportation',0.39,0
176,'C563092648','6','F','28007','M85975013','28007','es_food',41.77,0
176,'C359628860','4','F','28007','M1823072687','28007','es_transportation',32.19,0
176,'C1516302826','3','F','28007','M85975013','28007','es_food',82.94,0
176,'C1490416909','2','F','28007','M1823072687','28007','es_transportation',32.34,0
176,'C1949984685','2','F','28007','M1823072687','28007','es_transportation',14.65,0
176,'C1690793519','2','F','28007','M348934600','28007','es_transportation',13.36,0
176,'C1487874353','4','M','28007','M1823072687','28007','es_transportation',29.16,0
176,'C1333401746','3','F','28007','M1946091778','28007','es_wellnessandbeauty',106.59,0
176,'C1468001998','3','F','28007','M480139044','28007','es_health',4.25,1
176,'C447271561','3','M','28007','M1823072687','28007','es_transportation',39.42,0
176,'C528985379','3','F','28007','M348934600','28007','es_transportation',11.08,0
176,'C337109624','2','F','28007','M1823072687','28007','es_transportation',5.29,0
176,'C155920620','2','M','28007','M348934600','28007','es_transportation',20.35,0
176,'C1381700589','4','M','28007','M1823072687','28007','es_transportation',44.97,0
176,'C1549232957','3','M','28007','M1416436880','28007','es_tech',143.49,0
176,'C828968085','1','F','28007','M1823072687','28007','es_transportation',30.35,0
176,'C1433092877','3','F','28007','M1823072687','28007','es_transportation',22.4,0
176,'C1808964355','1','F','28007','M1823072687','28007','es_transportation',16.18,0
176,'C1711371239','2','F','28007','M855959430','28007','es_hyper',8.43,0
176,'C1862384239','4','M','28007','M348934600','28007','es_transportation',1,0
176,'C700553509','2','M','28007','M348934600','28007','es_transportation',11.38,0
176,'C963460752','3','M','28007','M1823072687','28007','es_transportation',17.97,0
176,'C1351458855','3','F','28007','M1823072687','28007','es_transportation',28.25,0
176,'C1214628974','2','F','28007','M1823072687','28007','es_transportation',21.77,0
176,'C1970738826','4','M','28007','M1823072687','28007','es_transportation',11.88,0
176,'C70991061','2','F','28007','M85975013','28007','es_food',61.95,0
177,'C1299279378','4','F','28007','M348934600','28007','es_transportation',23.33,0
177,'C1453275851','3','F','28007','M348934600','28007','es_transportation',2.17,0
177,'C968150727','2','F','28007','M1823072687','28007','es_transportation',56.27,0
177,'C1986701933','3','F','28007','M1823072687','28007','es_transportation',41.82,0
177,'C2096367617','2','M','28007','M1823072687','28007','es_transportation',4.38,0
177,'C914285365','4','M','28007','M1823072687','28007','es_transportation',5.47,0
177,'C1269217373','2','F','28007','M348934600','28007','es_transportation',6.31,0
177,'C1202857292','3','F','28007','M1823072687','28007','es_transportation',56.03,0
177,'C1582366224','5','M','28007','M840466850','28007','es_tech',10.03,0
177,'C25346278','3','M','28007','M1913465890','28007','es_health',292.08,0
177,'C484268062','3','F','28007','M1823072687','28007','es_transportation',17.53,0
177,'C1420603517','3','M','28007','M1823072687','28007','es_transportation',7.51,0
177,'C1427539236','2','F','28007','M1823072687','28007','es_transportation',30.09,0
177,'C2094120486','2','M','28007','M348934600','28007','es_transportation',20.97,0
177,'C1125717761','5','M','28007','M1823072687','28007','es_transportation',10.25,0
177,'C1690923384','6','F','28007','M1053599405','28007','es_health',141.28,0
177,'C1005126300','4','F','28007','M85975013','28007','es_food',7.15,0
177,'C1415704373','3','F','28007','M209847108','28007','es_wellnessandbeauty',93.11,0
177,'C1457086535','2','M','28007','M348934600','28007','es_transportation',14.79,0
177,'C1775611696','1','F','28007','M1823072687','28007','es_transportation',32.26,0
177,'C1731135780','2','M','28007','M1053599405','28007','es_health',21.51,0
177,'C1626806996','4','M','28007','M1823072687','28007','es_transportation',54.18,0
177,'C752270622','1','F','28007','M1823072687','28007','es_transportation',17.94,0
177,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',6.68,0
177,'C424790668','2','F','28007','M1823072687','28007','es_transportation',38.21,0
177,'C638119430','4','F','28007','M348934600','28007','es_transportation',19.96,0
177,'C1734585073','5','F','28007','M1823072687','28007','es_transportation',26.56,0
177,'C598089944','2','M','28007','M85975013','28007','es_food',34.79,0
177,'C762865358','3','F','28007','M1823072687','28007','es_transportation',45.35,0
177,'C1990073844','4','M','28007','M1823072687','28007','es_transportation',25.41,0
177,'C1139909458','3','F','28007','M85975013','28007','es_food',34.88,0
177,'C688041542','2','M','28007','M50039827','28007','es_health',3.21,0
177,'C1367581052','4','M','28007','M85975013','28007','es_food',30.23,0
177,'C1402381285','4','F','28007','M85975013','28007','es_food',14.68,0
177,'C1240209240','1','F','28007','M1823072687','28007','es_transportation',6.68,0
177,'C824676284','2','U','28007','M1823072687','28007','es_transportation',9.27,0
177,'C911735174','3','M','28007','M209847108','28007','es_wellnessandbeauty',71.96,0
177,'C388262831','2','F','28007','M1823072687','28007','es_transportation',7.47,0
177,'C1915603015','4','F','28007','M1823072687','28007','es_transportation',34.54,0
177,'C251449240','3','F','28007','M85975013','28007','es_food',50.91,0
177,'C1143401925','1','F','28007','M1913465890','28007','es_health',2.97,0
177,'C1867566140','4','F','28007','M85975013','28007','es_food',32.4,0
